% Model:              kaiguan.mph
% Version:            COMSOL 6.3.0.290
% Date:               Apr 3 2025, 22:05
% Dimension:          3
% Nodes:              78141
% Expressions:        4
% Description:        电场，x 分量, 电场，y 分量, 电场，z 分量, 电场模
% Length unit:        m
% x,y,z,esbe.Ex (V/m) @ freq=50,esbe.Ey (V/m) @ freq=50,esbe.Ez (V/m) @ freq=50,esbe.normE (V/m) @ freq=50
1.7,5.1,2.3,200.64104042708453,603.9790161006556,-359.29028739043963,730.8467620552776
1.8,5.1,2.3,207.22732174032296,589.2387128257453,-356.39587416798247,719.1407669519014
1.9,5.1,2.3,213.13477855804,574.1510436042365,-353.27953788639866,707.0235403379763
2,5.1,2.3,218.36482435720302,558.7558878721154,-349.9655371979155,694.5266128626993
2.1,5.1,2.3,222.92241567981887,543.1037588448057,-346.48500794837,681.6949149119897
2.2,5.1,2.3,226.81839029243235,527.2574568444231,-342.86965421481875,668.5855276285064
2.3,5.1,2.3,230.07109755967485,511.2916485013109,-339.1459329563702,655.2646973554642
2.4,5.1,2.3,232.70647666907507,495.29054254130165,-335.3310494074826,641.8036604066039
2.5,5.1,2.3,234.75605618732754,479.3440780486935,-331.4316506132218,628.2738973610032
2.6,5.1,2.3,236.25288059260458,463.5431919060891,-327.44544252512924,614.7424112433325
2.7,5.1,2.3,237.22600564671075,447.974783271306,-323.36521910428013,601.2675354020255
2.8,5.1,2.3,237.69478564212238,432.71695599898976,-319.1841687148187,587.8956613963536
2.9,5.1,2.3,237.6645313024735,417.8350173836311,-314.90098255106903,574.6591685537023
3,5.1,2.3,237.12511297140384,403.37857061967134,-310.5233303588469,561.5757554720643
3.1,5.1,2.3,236.0103672384804,389.4129109468936,-305.9972749324934,548.6142915767758
3.2,5.1,2.3,234.99685194080269,374.7911618168623,-301.63201267289924,535.4192810006239
3.3,5.1,2.3,233.48972713666706,360.64492379216995,-297.26727360182315,522.4462132029253
3.4,5.1,2.3,231.52163070435745,346.96128868106643,-292.83769738367556,509.64528677915223
3.5,5.1,2.3,229.15141656295987,333.7205445319819,-288.30872111289966,496.992648059596
3.6,5.1,2.3,226.4507433001976,320.898800810711,-283.67635851997954,484.48762201538267
3.7,5.1,2.3,223.49176527156192,308.4708382785416,-278.96232968348335,472.14702010592157
3.8,5.1,2.3,220.33753629723583,296.4128396963458,-274.2057459706757,459.99781799669665
3.9,5.1,2.3,217.0361188207761,284.7046780942609,-269.45308989421056,448.069635497743
4,5.1,2.3,213.6186624081654,273.3315072897017,-264.74839618135354,436.3883122712075
4.1,5.1,2.3,210.10101173015744,262.284504745062,-260.12531802044964,424.97150214413
4.2,5.1,2.3,206.48785433258604,251.56074273275976,-255.60222521864756,413.82670141963683
4.3,5.1,2.3,202.77811598518747,241.16228877684637,-251.18077308027983,402.9516033170686
4.4,5.1,2.3,198.9702939363524,231.09473890860772,-246.8476735960848,392.3362463246995
4.5,5.1,2.3,195.06666011891366,221.3654502158463,-242.57884573057044,381.9661776063268
4.6,5.1,2.3,191.0756859104216,211.98175350970405,-238.34481509441878,371.8258092838362
4.7,5.1,2.3,187.01252349561935,202.9493939051389,-234.11619928575664,361.90127824956755
4.8,5.1,2.3,182.89781078043222,194.2713775393952,-229.86831224419868,352.1823651083703
4.9,5.1,2.3,178.7553599963444,185.94731388344985,-225.58426440276236,342.663307948237
5,5.1,2.3,174.6094047221094,177.97325436051221,-221.25632634272745,333.3425946856484
5.1,5.1,2.3,170.48202655972887,170.34195564338688,-216.88567498993936,324.221990691821
5.2,5.1,2.3,166.39121018166873,163.0434501655335,-212.48089461563887,315.305141163704
5.3,5.1,2.3,162.34975066041557,156.06578965985625,-208.05573549502898,306.5960882236286
5.4,5.1,2.3,158.36502282674212,149.3958360017524,-203.62664657958203,298.097982996905
5.5,5.1,2.3,154.4394626887647,143.01999923288156,-199.21052113693216,289.8121797782417
5.6,5.1,2.3,150.5715244806281,136.92485609914786,-194.82296186801852,281.73779773615775
5.7,5.1,2.3,146.75686020525256,131.09761564299242,-190.4772205328133,273.87174441056857
5.8,5.1,2.3,142.98950370317903,125.52642582714327,-186.18382615499752,266.20912619955965
5.9,5.1,2.3,139.2629050953135,120.20053425708159,-181.9508051907867,258.7439287806571
6,5.1,2.3,135.57073255219825,115.11032672672252,-177.78432611102755,251.4698340847758
0,5.2,2.3,-0.5086322022247142,706.277612523365,-374.9550318511094,799.6371680761769
0.1,5.2,2.3,13.084815733739223,705.8002819025478,-375.43908003453885,799.5497190004401
0.2,5.2,2.3,26.566448746031554,704.3388855226785,-375.42153352883224,798.586482289454
0.3,5.2,2.3,39.91203565505555,701.8357768859819,-374.96110904871455,796.7196882256156
0.4,5.2,2.3,53.08691589815261,698.2529574349767,-374.12750414411653,793.9438283426447
0.5,5.2,2.3,66.04622011790568,693.576697132137,-372.99583467689274,790.2763002158795
0.6,5.2,2.3,78.73668914319259,687.8198619397615,-371.6406505369961,785.7559429158814
0.7,5.2,2.3,91.09975841658763,681.0214836181474,-370.1299266289044,780.4393568492951
0.8,5.2,2.3,103.0754221261819,673.2435134319319,-368.51956417969564,774.395273880113
0.9,5.2,2.3,114.60628601427362,664.5651535258132,-366.8490257850335,767.6976304471712
1,5.2,2.3,125.64119098644727,655.0755682105128,-365.13871470697404,760.4182993041921
1.1,5.2,2.3,136.13786312579316,644.8660549530475,-363.3895645220049,752.6205698827639
1.2,5.2,2.3,146.06422117717318,634.0228396434686,-361.5850319928055,744.3543868742227
1.3,5.2,2.3,155.39822624167596,622.6215331312346,-359.69532238801867,735.6540676062145
1.4,5.2,2.3,164.12644404472883,610.7239740404352,-357.6832898536121,726.5387793800223
1.5,5.2,2.3,172.24174874796228,598.3777540711922,-355.51112824055485,717.0155639049354
1.6,5.2,2.3,179.74077060747413,585.618265462492,-353.1467790128262,707.0842559334781
1.7,5.2,2.3,186.62173363924722,572.4727143054745,-350.56898937087067,696.7433504521656
1.8,5.2,2.3,192.88322427884805,558.9652756252349,-347.77017485075316,685.9957813855145
1.9,5.2,2.3,198.52418925110754,545.1224613642842,-344.7566492918037,674.8536869815388
2,5.2,2.3,203.5451242332157,530.9778296502334,-341.54630797676157,663.3415060673833
2.1,5.2,2.3,207.9500559240189,516.575351981485,-338.164378651829,651.4970967107799
2.2,5.2,2.3,211.74862695103377,501.9710242341903,-334.638268172068,639.3709101230452
2.3,5.2,2.3,214.9574525210587,487.23260172745086,-330.9927230234473,627.0235221065637
2.4,5.2,2.3,217.5999929795222,472.4376076807059,-327.2464282376926,614.521988939439
2.5,5.2,2.3,219.70449474679674,457.6699717245492,-323.4107968231584,601.9355543013597
2.6,5.2,2.3,221.30005019317264,443.0157816311057,-319.4911302808428,589.3312118985815
2.7,5.2,2.3,222.41141101282335,428.5586750802229,-315.4896993828931,576.769558967825
2.8,5.2,2.3,223.05371321368273,414.37537047409774,-311.4097685059976,564.3012941283376
2.9,5.2,2.3,223.2285806523961,400.5317561295733,-307.2593122426572,551.9646472811044
3,5.2,2.3,222.92304860738886,387.07984788762315,-303.05323207259215,539.783989861465
3.1,5.2,2.3,222.02761701779446,373.7082664740228,-298.92691887640365,527.5523044955445
3.2,5.2,2.3,221.27805464609742,359.9666965521817,-294.64803169951097,515.1285884893672
3.3,5.2,2.3,220.0574472239689,346.65397068093625,-290.41947211202046,502.92914535689215
3.4,5.2,2.3,218.3982408579368,333.7668409199207,-286.1627872428622,490.9045085453062
3.5,5.2,2.3,216.35701360124244,321.29299599064507,-281.82953731792236,479.02759285027315
3.6,5.2,2.3,214.00184955667646,309.2133590433158,-277.4021862960054,467.29184241363834
3.7,5.2,2.3,211.40079663087488,297.5049281253638,-272.8903634616134,455.70673633956505
3.8,5.2,2.3,208.61289015121406,286.1437937330709,-268.3235466318796,444.29172207718113
3.9,5.2,2.3,205.68265673118856,275.1079487049017,-263.7417564763388,433.06980133673966
4,5.2,2.3,202.63834353528466,264.3795456622395,-259.18605404942764,422.0619066547099
4.1,5.2,2.3,199.49347072577405,253.94635048306816,-254.69047464933124,411.2829095196957
4.2,5.2,2.3,196.25079556303183,243.8022707286957,-250.27657170740264,400.7396715040848
4.3,5.2,2.3,192.90749059151995,233.94698186911296,-245.95111100082147,390.43109411844085
4.4,5.2,2.3,189.46031143422658,224.38480534054258,-241.7068018623188,380.34974502814845
4.5,5.2,2.3,185.90974102343534,215.1230878597463,-237.52541773590332,370.48441101931445
4.6,5.2,2.3,182.26247556060036,206.17037620621636,-233.38233596025458,360.8228772691061
4.7,5.2,2.3,178.53206162411595,197.53467235569815,-229.25144638734753,351.35433607843953
4.8,5.2,2.3,174.7378989862109,189.2219983336954,-225.10951213176008,342.0710312898643
4.9,5.2,2.3,170.9031086239371,181.23541504399054,-220.93934463527455,332.9689808546096
5,5.2,2.3,167.05188994650837,173.57454507995885,-216.7314944124788,324.0478318160474
5.1,5.2,2.3,163.20696030266436,166.23556522092724,-212.48447990842743,315.3100525475068
5.2,5.2,2.3,159.3875240074957,159.21157345790994,-208.20382336827288,306.75974311723246
5.3,5.2,2.3,155.60801610042222,152.4932038743924,-203.9003062392618,298.40135185191605
5.4,5.2,2.3,151.87766544264662,146.06935910463335,-199.58789572162289,290.23854163107325
5.5,5.2,2.3,148.20076489034307,139.9279477377405,-195.28174679215329,282.2733744127725
5.6,5.2,2.3,144.57744376875632,134.05654387597554,-190.99657950881453,274.5058971802722
5.7,5.2,2.3,141.00470997300874,128.44291930466102,-186.7456014960771,266.9341331343888
5.8,5.2,2.3,137.47755187871485,123.075428682812,-182.54001822188002,259.55441947396497
5.9,5.2,2.3,133.98994372876734,117.94325095053864,-178.38906924141781,252.36199295860567
6,5.2,2.3,130.5356625145139,113.03650459881862,-174.30045803340317,245.35170720962174
0,5.3,2.3,-0.4827468485524299,665.5187760012523,-365.99579197385435,759.5185277511627
0.1,5.3,2.3,12.09231121275802,665.054243344644,-366.47966601201904,759.4410551066252
0.2,5.3,2.3,24.562321351638538,663.6778181232598,-366.4764404381224,758.5357837935061
0.3,5.3,2.3,36.90783266765307,661.3402091441317,-366.0399370802802,756.7815377509963
0.4,5.3,2.3,49.09963655312235,658.0106206336573,-365.23452861166936,754.1783688667607
0.5,5.3,2.3,61.09885735170957,653.6805931450306,-364.13024867135346,750.7477780330656
0.6,5.3,2.3,72.85854752768975,648.3657001770841,-362.79743892180375,746.5309309078795
0.7,5.3,2.3,84.32647261335737,642.1047438800658,-361.3012694759219,741.5848322488864
0.8,5.3,2.3,95.44863182099218,634.9564631515702,-359.69660913416055,735.9767673215397
0.9,5.3,2.3,106.17296611180063,626.9941656248125,-358.0238182473605,729.7776626431857
1,5.3,2.3,116.45268440492367,618.2990421497709,-356.3060404766492,723.0552729277233
1.1,5.3,2.3,126.24870981002357,608.9531441946876,-354.5484507936495,715.8681949307907
1.2,5.3,2.3,135.53091188386225,599.0330519064782,-352.7396769879669,708.2616077933604
1.3,5.3,2.3,144.27802510647,588.605122620294,-350.8552851881888,700.2653568812038
1.4,5.3,2.3,152.47641462747305,577.7229170309754,-348.8628678913077,691.8945920252422
1.5,5.3,2.3,160.1180832241285,566.4270163837716,-346.7279709002159,683.1527290945791
1.6,5.3,2.3,167.19846523779466,554.7470479500944,-344.4199152855317,674.0361207179562
1.7,5.3,2.3,173.7145849351087,542.7054027278,-341.91656353984547,664.5395756401705
1.8,5.3,2.3,179.66405279542948,530.3219131941223,-339.2072628743625,654.6617986926302
1.9,5.3,2.3,185.0451470097209,517.6186847038721,-336.2935488736377,644.4099317984178
2,5.3,2.3,189.85792144217504,504.6243358798554,-333.1876444913659,633.8026168597232
2.1,5.3,2.3,194.10596189606758,491.3770709466378,-329.9092473496279,622.8713043498574
2.2,5.3,2.3,197.79815928733944,477.92623638871964,-326.4814562483524,611.6598241835006
2.3,5.3,2.3,200.9497575584312,464.33225883001774,-322.92685376905,600.2224625404787
2.4,5.3,2.3,203.58201907089665,450.6650805156969,-319.26468388526416,588.6209235675879
2.5,5.3,2.3,205.72014196705447,437.0013756985104,-315.5097482756372,576.9206014958138
2.6,5.3,2.3,207.38951976202463,423.4209328041843,-311.67316283808464,565.1865706803233
2.7,5.3,2.3,208.6109573805552,410.002624240818,-307.7645875369076,553.4796516271869
2.8,5.3,2.3,209.39591812737467,396.82036891259736,-303.7951097884678,541.8528623563072
2.9,5.3,2.3,209.74313588032874,383.9394380814588,-299.7797471237709,530.3485381791982
3,5.3,2.3,209.63788234798017,371.413380248483,-295.73860584335273,518.9964004972672
3.1,5.3,2.3,208.94983657630814,358.59954635586746,-291.94293529708875,507.4291539927322
3.2,5.3,2.3,208.40816411606136,345.6943052499846,-287.75462243049833,495.7229450838597
3.3,5.3,2.3,207.42646218897357,333.16922826918994,-283.661264154724,484.24289841315937
3.4,5.3,2.3,206.03525344799186,321.0309109286268,-279.5738242210639,472.9406882735217
3.5,5.3,2.3,204.28700926197496,309.2750373145019,-275.43190720568,461.78671090238953
3.6,5.3,2.3,202.2445017848213,297.88827233644236,-271.20565446570595,450.76908535518817
3.7,5.3,2.3,199.97018913903162,286.85097853121977,-266.8931271383137,439.890329221144
3.8,5.3,2.3,197.5179734012463,276.1403833846899,-262.5140682472014,429.162553329243
3.9,5.3,2.3,194.92815827907623,265.7337682751273,-258.10146599372894,418.6021849439915
4,5.3,2.3,192.22583054115432,255.61126333123866,-253.69256931709305,408.22519226002754
4.1,5.3,2.3,189.4223052624568,245.75791173436335,-249.3209059793847,398.0435592612443
4.2,5.3,2.3,186.51881263627524,236.1647971974512,-245.01047158984306,388.0634098845658
4.3,5.3,2.3,183.51133955688022,226.82918444656445,-240.7727035985335,378.2847941178728
4.4,5.3,2.3,180.3955055517614,217.7537749476079,-236.60626275434498,368.70281867892896
4.5,5.3,2.3,177.17053342253416,208.94530138197183,-232.49914176628755,359.30959882097306
4.6,5.3,2.3,173.84170926667264,200.4127550592849,-228.43229436596874,350.09645153944626
4.7,5.3,2.3,170.42112581903461,192.16555303814914,-224.38386209722884,341.05582749683833
4.8,5.3,2.3,166.92687442574254,184.21191130852344,-220.3331540521836,332.1826432071221
4.9,5.3,2.3,163.38112052532222,176.55761226150503,-216.26375228845893,323.4748700370366
5,5.3,2.3,159.8076262400922,169.20525956993174,-212.16540150302447,314.9334133837827
5.1,5.3,2.3,156.22927191935253,162.15402219444945,-208.03462662279625,306.56144276861573
5.2,5.3,2.3,152.66600889518168,155.39979744935056,-203.87425340827195,298.36340010474333
5.3,5.3,2.3,149.13349862767393,148.935679461841,-199.6921549697421,290.34392328090865
5.4,5.3,2.3,145.64251030752996,142.75260482765327,-195.49960426257513,282.50688887278943
5.5,5.3,2.3,142.19899952271408,136.84005670067052,-191.30959057047596,274.8547180372691
5.6,5.3,2.3,138.8046961737508,131.18673355173678,-187.13537966544874,267.38801966878265
5.7,5.3,2.3,135.457993692772,125.78112043444605,-182.98949008219756,260.10557816694046
5.8,5.3,2.3,132.15494365919506,120.61193136086558,-178.88314734894385,253.00463933617328
5.9,5.3,2.3,128.89020316659366,115.66841646936814,-174.82618368292927,246.08141242685176
6,5.3,2.3,125.65783897980305,110.94054494692443,-170.82728419527785,239.33169041255047
0,5.4,2.3,-0.4462086313576014,627.4200097057449,-357.0584454424253,721.9049806886368
0.1,5.4,2.3,11.200613459619923,626.948986560832,-357.554126062068,721.8278455113348
0.2,5.4,2.3,22.74659907255701,625.6387346170172,-357.5778424605752,720.9737494814289
0.3,5.4,2.3,34.176463300865876,623.4478672826067,-357.17815160419013,719.3271201938462
0.4,5.4,2.3,45.46603874227624,620.3517936440958,-356.41378196299263,716.8921066168358
0.5,5.4,2.3,56.58219533316185,616.3458677066017,-355.34936933747224,713.6924742185972
0.6,5.4,2.3,67.48415830653644,611.4466044212375,-354.0506994554539,709.7696523982263
0.7,5.4,2.3,78.12593676958281,605.6906978743955,-352.57974246953097,705.1789547962828
0.8,5.4,2.3,88.45944937285958,599.1319027813245,-350.98990190257086,699.9843015034668
0.9,5.4,2.3,98.43784953412754,591.8361801154153,-349.32199956938797,694.2520678382351
1,5.4,2.3,108.01853506337801,583.8757934166363,-347.60153277308984,688.0448907166931
1.1,5.4,2.3,117.1653926629333,575.3232132296037,-345.8376429730936,681.4163222405817
1.2,5.4,2.3,125.8499766082756,566.2457058140542,-344.0240265083195,674.4071075990798
1.3,5.4,2.3,134.05153174142282,556.7013451391656,-342.1417284329459,667.0435991575526
1.4,5.4,2.3,141.75600402838188,546.7369252829856,-340.1634450911956,659.3384559710577
1.5,5.4,2.3,148.9543878531386,536.3879206207862,-338.05868699893574,651.2933954095024
1.6,5.4,2.3,155.64089044674574,525.6803110011504,-335.79898504582934,642.9034410478226
1.7,5.4,2.3,161.81141635396665,514.6338195958954,-333.362305697839,634.161911182402
1.8,5.4,2.3,167.46277660981622,503.26594393901496,-330.7359900665125,625.0653461870793
1.9,5.4,2.3,172.59282258621283,491.5961116254048,-327.9178261007737,615.6176735995732
2,5.4,2.3,177.20143327453468,479.6493519723847,-324.9152461556283,605.8331172744278
2.1,5.4,2.3,181.2920074241942,467.4590158403628,-321.7430315360773,595.7376115273904
2.2,5.4,2.3,184.87289879266945,455.0682606547964,-318.42021044740835,585.3687222467205
2.3,5.4,2.3,187.9581494088551,442.53020931106926,-314.96697842676633,574.7742596719057
2.4,5.4,2.3,190.5669659603359,429.9068600104049,-311.4024079075294,564.0098726529005
2.5,5.4,2.3,192.7216541690176,417.266950214334,-307.7434533518124,553.1359478534305
2.6,5.4,2.3,194.4441340682714,404.6830548015573,-304.00536116800293,542.2141235120754
2.7,5.4,2.3,195.75161880511143,392.22822931718565,-300.2031619515993,531.3036971298568
2.8,5.4,2.3,196.65243452331276,379.97250383413734,-296.3535750961158,520.4581877021232
2.9,5.4,2.3,197.14317027548236,367.97950408826296,-292.47649394223583,509.7223209984574
3,5.4,2.3,197.20828671517006,356.30343605901,-288.5952964131897,499.1297346466213
3.1,5.4,2.3,196.7340986983262,344.0775632036982,-285.0395971998683,488.20205556992573
3.2,5.4,2.3,196.35128676786292,331.9716465070321,-280.939694480473,477.16466113362475
3.3,5.4,2.3,195.5654101818468,320.1947986501166,-276.9741446615875,466.35310179433856
3.4,5.4,2.3,194.4038162886602,308.76327882475607,-273.0461086513985,455.72116868528343
3.5,5.4,2.3,192.91359442282783,297.68108016148403,-269.0855097185481,445.23779257800436
3.6,5.4,2.3,191.15102855257646,286.94136001695585,-265.05179110821535,434.88678040929364
3.7,5.4,2.3,189.1720090578766,276.52892813333585,-260.93235989396544,424.6645659169115
3.8,5.4,2.3,187.0245939142444,266.4234233493099,-256.73745338241906,414.57660233935474
3.9,5.4,2.3,184.74445435795076,256.602724565421,-252.4926744422405,404.6331947794317
4,5.4,2.3,182.35340667284504,247.0461305941593,-248.2306877627326,394.84557730066786
4.1,5.4,2.3,179.8607144678541,237.73690754989627,-243.9835192302553,385.22288545237706
4.2,5.4,2.3,177.26643404621814,228.6639278310713,-239.77659279321637,375.77040195060533
4.3,5.4,2.3,174.56583574745446,219.8222859933394,-235.62516444906072,366.4891356523296
4.4,5.4,2.3,171.75389637027934,211.21294244027558,-231.5332883298858,357.3765123472748
4.5,5.4,2.3,168.8290092235352,202.84158553391183,-227.49498698164763,348.4277719687279
